msoa11cd,msoa11nm,Latitude,Longitude
E02001110,Oldham 013,53.55025379,-2.026891909
E02001191,Stockport 005,53.42738144,-2.094505518
E02001111,Oldham 014,53.54797709,-2.113114403
E02001190,Stockport 004,53.42921147,-2.135200912
E02001118,Oldham 021,53.53783757,-2.055442225
E02001199,Stockport 013,53.41339099,-2.199683994
E02001119,Oldham 022,53.5362098,-2.098546448
E02001198,Stockport 012,53.4145813,-2.105350463
E02001026,Bury 008,53.59484272,-2.283669567
E02001027,Bury 009,53.59564201,-2.315569699
E02001024,Bury 006,53.60556999,-2.332858099
E02001025,Bury 007,53.59967801,-2.271060433
E02001022,Bury 004,53.61151852,-2.293129213
E02001023,Bury 005,53.6071784,-2.3121797
E02001020,Bury 002,53.62857038,-2.332364819
E02001021,Bury 003,53.6211065,-2.337093501
E02001028,Bury 010,53.59010725,-2.331428797
E02004016,South Lakeland 002,54.37174238,-2.901137313
E02001029,Bury 011,53.58468428,-2.29483151
E02004017,South Lakeland 003,54.3360721,-2.741701923
E02004014,Eden 007,54.48205237,-2.370801385
E02004015,South Lakeland 001,54.42839549,-2.961406011
E02004012,Eden 005,54.63215953,-2.839916403
E02004013,Eden 006,54.59057888,-2.542532574
E02004010,Eden 003,54.66305693,-2.753317783
E02004018,South Lakeland 004,54.32659497,-2.75095741
E02004019,South Lakeland 005,54.32310879,-2.728143346
E02001376,Liverpool 030,53.41330257,-2.949849608
E02001377,Liverpool 031,53.40583839,-2.957980077
E02001374,Liverpool 028,53.41471896,-2.939544896
E02001375,Liverpool 029,53.4144589,-2.908524539
E02001372,Liverpool 026,53.41920464,-2.888327695
E02001373,Liverpool 027,53.41704279,-2.918726866
E02001370,Liverpool 024,53.42075061,-2.953702326
E02001371,Liverpool 025,53.41912597,-2.872666929
E02001378,Liverpool 032,53.40492423,-2.913377556
E02005316,West Lancashire 013,53.54711951,-2.761337263
E02005317,West Lancashire 014,53.53898225,-2.758920264
E02005314,West Lancashire 011,53.55016615,-2.80239864
E02005315,West Lancashire 012,53.54984098,-2.905052243
E02005312,West Lancashire 009,53.56231088,-2.776602096
E02005313,West Lancashire 010,53.55538299,-2.775681326
E02005310,West Lancashire 007,53.56675971,-2.880998123
E02005311,West Lancashire 008,53.56091389,-2.838695312
E02005318,West Lancashire 015,53.54151715,-2.732325916
E02005319,Wyre 001,53.92204648,-3.01746925
E02005226,Lancaster 006,54.07145447,-2.859918073
E02005224,Lancaster 004,54.07612545,-2.838663449
E02005225,Lancaster 005,54.07530938,-2.725655973
E02005222,Lancaster 002,54.12157157,-2.645753713
E02005223,Lancaster 003,54.09586417,-2.800036156
E02005221,Lancaster 001,54.13051204,-2.770872161
E02001216,Stockport 030,53.38246158,-2.194074357
E02001297,Wigan 011,53.54405225,-2.685177696
E02001217,Stockport 031,53.38211533,-2.118905456
E02001296,Wigan 010,53.54393037,-2.667639044
E02001214,Stockport 028,53.38774383,-2.221944837
E02001295,Wigan 009,53.5468082,-2.619088939
E02001215,Stockport 029,53.38747927,-2.062688248
E02001294,Wigan 008,53.55287718,-2.643826192
E02001212,Stockport 026,53.39027489,-2.171018476
E02001293,Wigan 007,53.55532913,-2.604149587
E02001213,Stockport 027,53.38805786,-2.14069714
E02001292,Wigan 006,53.55818176,-2.632351172
E02001210,Stockport 024,53.39276402,-2.125987648
E02001291,Wigan 005,53.55987816,-2.65275669
E02005228,Lancaster 008,54.06338126,-2.872736193
E02001211,Stockport 025,53.3936126,-2.23606482
E02001290,Wigan 004,53.57131622,-2.591374768
E02005229,Lancaster 009,54.06286898,-2.883758861
E02001218,Stockport 032,53.37719906,-2.167173651
E02001299,Wigan 013,53.53514393,-2.576211528
E02001219,Stockport 033,53.37358533,-2.13156735
E02001298,Wigan 012,53.54300067,-2.604335072
E02002597,Warrington 008,53.41169075,-2.572458356
E02002596,Warrington 007,53.41621237,-2.555261709
E02002595,Warrington 006,53.41520341,-2.58764868
E02002594,Warrington 005,53.42054578,-2.514961626
E02002593,Warrington 004,53.42341995,-2.532747979
E02002592,Warrington 003,53.43139301,-2.648901809
E02002591,Warrington 002,53.44984681,-2.513298438
E02002590,Warrington 001,53.45173569,-2.527445818
E02002599,Warrington 010,53.40223281,-2.629336187
E02002598,Warrington 009,53.40413129,-2.644736303
E02001476,Wirral 010,53.409264,-3.040209699
E02001477,Wirral 011,53.40203339,-3.068589002
E02001474,Wirral 008,53.41253169,-3.025002653
E02001475,Wirral 009,53.40607197,-3.100956765
E02001473,Wirral 007,53.41684623,-3.047741043
E02001470,Wirral 004,53.42559206,-3.053581048
E02001471,Wirral 005,53.41917966,-3.033031366
E02001478,Wirral 012,53.40134708,-3.114161113
E02001479,Wirral 013,53.40165205,-3.142448146
E02002616,Blackburn with Darwen 002,53.75629187,-2.503233584
E02002617,Blackburn with Darwen 003,53.75887301,-2.469277291
E02002614,Warrington 025,53.35346223,-2.572383621
E02002615,Blackburn with Darwen 001,53.76838485,-2.476676997
E02002612,Warrington 023,53.36973903,-2.576494478
E02002613,Warrington 024,53.35718613,-2.557532159
E02002610,Warrington 021,53.38143308,-2.474500597
E02002611,Warrington 022,53.37735377,-2.545101903
E02002618,Blackburn with Darwen 004,53.75689357,-2.484139155
E02002619,Blackburn with Darwen 005,53.7485943,-2.500519665
E02006902,Manchester 054,53.48700242,-2.234232587
E02003866,Cheshire East 014,53.27559892,-2.129864149
E02003867,Cheshire East 015,53.26510399,-2.158519629
E02003864,Cheshire East 012,53.30088159,-2.240405775
E02003865,Cheshire East 013,53.29421743,-2.104533959
E02003862,Cheshire East 011,53.29238054,-2.149762405
E02003863,Cheshire East 010,53.29947838,-2.374801386
E02003860,Cheshire East 008,53.31866907,-2.24886916
E02003861,Cheshire East 009,53.3065137,-2.360401871
E02003868,Cheshire East 016,53.26287144,-2.114849195
E02003869,Cheshire East 017,53.26130484,-2.141427887
E02001036,Bury 018,53.55279065,-2.323778608
E02001037,Bury 019,53.55046863,-2.302638057
E02001034,Bury 016,53.56313689,-2.335891241
E02001035,Bury 017,53.56050989,-2.281906557
E02001032,Bury 014,53.57014279,-2.338339413
E02001033,Bury 015,53.56777666,-2.312742332
E02001030,Bury 012,53.57652652,-2.359216638
E02001031,Bury 013,53.5748204,-2.294506095
E02001038,Bury 020,53.54797824,-2.291569751
E02001039,Bury 021,53.54846163,-2.27972857
E02001347,Liverpool 001,53.46790056,-2.926829221
E02001344,Knowsley 018,53.37236329,-2.845167395
E02001345,Knowsley 019,53.36614377,-2.83484005
E02001342,Knowsley 016,53.40688211,-2.846347458
E02001343,Knowsley 017,53.39667223,-2.814010752
E02001340,Knowsley 014,53.41103036,-2.876127552
E02001341,Knowsley 015,53.40689822,-2.828597905
E02001348,Liverpool 002,53.46719936,-2.953282288
E02001349,Liverpool 003,53.46234834,-2.965672351
E02005236,Lancaster 016,54.0435804,-2.891138026
E02005237,Lancaster 017,54.04242792,-2.807386825
E02005234,Lancaster 014,54.04829368,-2.798529474
E02005235,Lancaster 015,54.04246633,-2.791910218
E02005233,Lancaster 013,54.05162395,-2.786036001
E02005230,Lancaster 010,54.0618264,-2.855166154
E02005231,Lancaster 011,54.06191131,-2.80180151
E02005238,Lancaster 018,54.03354479,-2.789658522
E02005239,Lancaster 019,54.00667163,-2.787551851
E02001446,Sefton 018,53.5185274,-2.932504809
E02001447,Sefton 019,53.51002677,-2.934459392
E02001444,Sefton 016,53.55102999,-3.054303423
E02001445,Sefton 017,53.52523736,-2.949079433
E02001442,Sefton 014,53.56057168,-3.0593562
E02001443,Sefton 015,53.55035283,-3.075311606
E02001440,Sefton 012,53.59802222,-3.045681118
E02001441,Sefton 013,53.56283602,-3.072457502
E02001448,Sefton 020,53.50626184,-2.948549813
E02001449,Sefton 021,53.49857825,-3.007631539
E02001166,Salford 010,53.51216055,-2.25424619
E02001167,Salford 011,53.51015187,-2.277752811
E02001164,Salford 008,53.51686775,-2.310529076
E02001165,Salford 009,53.51350067,-2.349883852
E02001162,Salford 006,53.51895047,-2.342712083
E02001163,Salford 007,53.51857687,-2.396102418
E02001160,Salford 004,53.52518072,-2.426132541
E02001161,Salford 005,53.52168107,-2.333850315
E02001168,Salford 012,53.50599099,-2.335732204
E02001169,Salford 013,53.50499411,-2.415511722
E02005186,Burnley 011,53.78838224,-2.300712735
E02005185,Burnley 010,53.78404137,-2.26415992
E02006916,Manchester 059,53.4706205,-2.260475458
E02005184,Burnley 009,53.7870079,-2.193298018
E02006917,Manchester 060,53.47526246,-2.252383125
E02005183,Burnley 008,53.78740896,-2.216309691
E02006914,Manchester 057,53.47124069,-2.243448313
E02005182,Burnley 007,53.79020073,-2.230892419
E02006915,Manchester 058,53.50182319,-2.245983035
E02005181,Burnley 006,53.79270174,-2.270013112
E02006912,Manchester 055,53.47698643,-2.23339388
E02005180,Burnley 005,53.79770323,-2.276072414
E02005189,Chorley 001,53.71259925,-2.639490933
E02003876,Cheshire West and Chester 012,53.27353192,-2.549237548
E02003877,Cheshire West and Chester 015,53.26979702,-2.756544773
E02003874,Cheshire West and Chester 002,53.29416116,-2.718393284
E02003875,Cheshire West and Chester 003,53.2903511,-2.557362989
E02003873,Cheshire East 021,53.24563865,-2.128504863
E02003870,Cheshire East 018,53.25502513,-2.130962743
E02003871,Cheshire East 019,53.25337699,-2.155973159
E02003878,Cheshire West and Chester 017,53.26958236,-2.463516097
E02003879,Cheshire West and Chester 018,53.2606421,-2.512186808
E02001087,Manchester 043,53.41773179,-2.231674477
E02001006,Bolton 023,53.56459404,-2.448481619
E02001086,Manchester 042,53.42288492,-2.259370731
E02001007,Bolton 024,53.56241196,-2.370197315
E02001085,Manchester 041,53.42674481,-2.206812256
E02001004,Bolton 021,53.57004424,-2.446417745
E02001084,Manchester 040,53.42813825,-2.222191255
E02001005,Bolton 022,53.5637376,-2.422228934
E02001083,Manchester 039,53.427447,-2.245241182
E02001002,Bolton 019,53.5758451,-2.386070081
E02001082,Manchester 038,53.4302614,-2.234832239
E02001003,Bolton 020,53.57245704,-2.481318982
E02001081,Manchester 037,53.43661853,-2.27988911
E02001000,Bolton 017,53.5816724,-2.408213203
E02001080,Manchester 036,53.43685363,-2.215016244
E02001001,Bolton 018,53.57810233,-2.460631562
E02001089,Manchester 045,53.40946678,-2.222914733
E02001008,Bolton 025,53.56136511,-2.436913294
E02001088,Manchester 044,53.41132233,-2.284483626
E02001009,Bolton 026,53.55931783,-2.459144181
E02001356,Liverpool 010,53.44473317,-2.913422393
E02001357,Liverpool 011,53.4425941,-2.932047545
E02001354,Liverpool 008,53.44739612,-2.942526866
E02001355,Liverpool 009,53.44466417,-2.961602257
E02001352,Liverpool 006,53.45331225,-2.963286717
E02001353,Liverpool 007,53.45153536,-2.881433572
E02001350,Liverpool 004,53.45314606,-2.902271012
E02001351,Liverpool 005,53.45260287,-2.928033381
E02001358,Liverpool 012,53.44143711,-2.968949674
E02001359,Liverpool 013,53.43704874,-2.891881753
E02001267,Trafford 009,53.4476818,-2.351040148
E02001264,Trafford 006,53.45064401,-2.324498871
E02001265,Trafford 007,53.44964178,-2.393495075
E02005321,Wyre 003,53.91015983,-3.04315888
E02001397,Liverpool 051,53.3761845,-2.863867523
E02001316,Wigan 030,53.501018,-2.518642862
E02001396,Liverpool 050,53.37919832,-2.961939599
E02001317,Wigan 031,53.49955583,-2.502170499
E02001395,Liverpool 049,53.38069405,-2.91336301
E02001314,Wigan 028,53.50696701,-2.45853268
E02001394,Liverpool 048,53.38001932,-2.930540915
E02001315,Wigan 029,53.5030746,-2.447784184
E02001393,Liverpool 047,53.38438181,-2.889637689
E02001312,Wigan 026,53.50787964,-2.586610768
E02001392,Liverpool 046,53.38570914,-2.868557117
E02001313,Wigan 027,53.51107665,-2.527396926
E02001391,Liverpool 045,53.38695888,-2.837848522
E02001310,Wigan 024,53.52165714,-2.603510767
E02005328,Wyre 010,53.87908308,-3.023325514
E02001390,Liverpool 044,53.38712962,-2.96630231
E02001311,Wigan 025,53.51535772,-2.462342968
E02005329,Wyre 011,53.87655078,-3.008690515
E02001399,Liverpool 053,53.36898635,-2.911280399
E02001318,Wigan 032,53.49925081,-2.647746887
E02001398,Liverpool 052,53.3752133,-2.943454985
E02001319,Wigan 033,53.49819362,-2.537398945
E02005276,Ribble Valley 007,53.82152285,-2.420871804
E02005277,Ribble Valley 008,53.78858491,-2.483969873
E02005274,Ribble Valley 005,53.82915512,-2.349063493
E02005275,Ribble Valley 006,53.82789893,-2.603157891
E02005272,Ribble Valley 003,53.86748965,-2.400460475
E02005273,Ribble Valley 004,53.83500007,-2.591911881
E02005270,Ribble Valley 001,53.89841977,-2.390097183
E02005271,Ribble Valley 002,53.87405101,-2.388128279
E02001226,Stockport 040,53.36607424,-2.220553953
E02001227,Stockport 041,53.36033375,-2.178316782
E02001224,Stockport 038,53.36641696,-2.073172086
E02001225,Stockport 039,53.36569535,-2.189858226
E02001222,Stockport 036,53.37181721,-2.230458268
E02001223,Stockport 037,53.36917152,-2.155069601
E02001220,Stockport 034,53.37292065,-2.201906772
E02005278,Rossendale 001,53.72474753,-2.284152305
E02001262,Trafford 004,53.45458116,-2.275961541
E02001263,Trafford 005,53.45232639,-2.378902333
E02001260,Trafford 002,53.45706992,-2.350255292
E02001261,Trafford 003,53.45536113,-2.300015495
E02001268,Trafford 010,53.44662363,-2.365782676
E02001269,Trafford 011,53.44746895,-2.304840875
E02005206,Fylde 004,53.76439623,-3.028550421
E02005287,South Ribble 001,53.74954585,-2.735725804
E02005207,Fylde 005,53.75527421,-3.002093273
E02005286,Rossendale 009,53.6589288,-2.176550173
E02005204,Fylde 002,53.78534808,-2.882793702
E02005285,Rossendale 008,53.67607488,-2.306308624
E02005205,Fylde 003,53.77357754,-2.847731356
E02005284,Rossendale 007,53.68987642,-2.330879541
E02005202,Chorley 014,53.61805347,-2.602065106
E02005203,Fylde 001,53.82318428,-2.960868496
E02005200,Chorley 012,53.64151917,-2.642952549
E02005281,Rossendale 004,53.70190192,-2.286142343
E02005201,Chorley 013,53.62252427,-2.660940658
E02005280,Rossendale 003,53.70307661,-2.195608803
E02005208,Fylde 006,53.75375074,-3.027515092
E02005289,South Ribble 003,53.74085088,-2.733145596
E02005209,Fylde 007,53.751645,-2.879312599
E02005288,South Ribble 002,53.74023555,-2.621315185
E02001506,Wirral 040,53.32496565,-3.089744414
E02001507,Wirral 041,53.31600171,-2.98255742
E02001504,Wirral 038,53.33510026,-3.004524101
E02001505,Wirral 039,53.32991244,-2.981991203
E02001502,Wirral 036,53.34874759,-2.996443133
E02001503,Wirral 037,53.33458317,-3.100811387
E02001500,Wirral 034,53.35085566,-3.093762049
E02001501,Wirral 035,53.34967815,-3.018582612
E02001508,Wirral 042,53.31226794,-2.968677904
E02001456,Sefton 028,53.4833616,-3.036363276
E02001457,Sefton 029,53.48394096,-2.971058023
E02001454,Sefton 026,53.4851233,-2.927170812
E02001455,Sefton 027,53.48550101,-2.953225513
E02001452,Sefton 024,53.48827769,-2.996302126
E02001453,Sefton 025,53.48794694,-3.016836705
E02001450,Sefton 022,53.49219809,-3.037347496
E02001451,Sefton 023,53.49117342,-2.975441656
E02001458,Sefton 030,53.47881494,-3.025749826
E02001459,Sefton 031,53.47725464,-2.997708791
E02001176,Salford 020,53.48917364,-2.341391051
E02001177,Salford 021,53.48848517,-2.314569649
E02001174,Salford 018,53.49735673,-2.307891898
E02001175,Salford 019,53.49140046,-2.367057379
E02001172,Salford 016,53.50323163,-2.258891842
E02001173,Salford 017,53.49729565,-2.281426407
E02001170,Salford 014,53.50460078,-2.362392125
E02001178,Salford 022,53.48697417,-2.258797411
E02001179,Salford 023,53.48652052,-2.297284422
E02005197,Chorley 009,53.65262551,-2.618845852
E02005196,Chorley 008,53.66093669,-2.645790456
E02005195,Chorley 007,53.66579139,-2.772344143
E02005194,Chorley 006,53.66174746,-2.625267759
E02005193,Chorley 005,53.66646902,-2.674617807
E02005192,Chorley 004,53.68499867,-2.63601926
E02005191,Chorley 003,53.69970233,-2.653216642
E02005190,Chorley 002,53.6996407,-2.578999196
E02005199,Chorley 011,53.64378074,-2.721266518
E02005198,Chorley 010,53.64468603,-2.628212184
E02003846,Cheshire West and Chester 008,53.28099058,-2.933158687
E02003847,Cheshire West and Chester 009,53.27712726,-2.944322381
E02003844,Cheshire West and Chester 006,53.28300954,-3.058431758
E02003845,Cheshire West and Chester 007,53.28346981,-2.901849068
E02003842,Cheshire West and Chester 004,53.29129754,-3.004908095
E02003843,Cheshire West and Chester 005,53.28804561,-2.932187381
E02003840,Cheshire East 051,53.03078055,-2.589221888
E02003841,Cheshire West and Chester 001,53.29455765,-3.065828921
E02003848,Cheshire West and Chester 010,53.27479138,-2.917509631
E02003849,Cheshire West and Chester 011,53.27199728,-2.889618771
E02001097,Manchester 053,53.3733801,-2.265577759
E02001016,Bolton 033,53.5438705,-2.417688394
E02001096,Manchester 052,53.37777416,-2.249481538
E02001017,Bolton 034,53.54191959,-2.371538707
E02001095,Manchester 051,53.38340596,-2.283560676
E02001014,Bolton 031,53.54735843,-2.525542167
E02001094,Manchester 050,53.38586007,-2.26497517
E02001015,Bolton 032,53.54600923,-2.396732177
E02001093,Manchester 049,53.39110611,-2.257162402
E02001012,Bolton 029,53.55207906,-2.419640897
E02001092,Manchester 048,53.39682832,-2.282559668
E02001013,Bolton 030,53.55175756,-2.469678413
E02001091,Manchester 047,53.40344542,-2.303894116
E02001010,Bolton 027,53.55479723,-2.401561714
E02001090,Manchester 046,53.40622481,-2.258372182
E02001011,Bolton 028,53.55370732,-2.511473664
E02001018,Bolton 035,53.53645758,-2.526567088
E02001099,Oldham 002,53.58270036,-2.090942461
E02001019,Bury 001,53.64510881,-2.320681446
E02001098,Oldham 001,53.58382742,-2.107672092
E02001326,Wigan 040,53.47354865,-2.559558245
E02001327,Knowsley 001,53.49307329,-2.878873355
E02001324,Wigan 038,53.47735402,-2.598686466
E02001325,Wigan 039,53.47581549,-2.57621425
E02001322,Wigan 036,53.48932867,-2.644189453
E02001323,Wigan 037,53.48818287,-2.521876892
E02001320,Wigan 034,53.49129514,-2.49855938
E02001321,Wigan 035,53.4898381,-2.626141178
E02001328,Knowsley 002,53.49378238,-2.893554477
E02001329,Knowsley 003,53.4791118,-2.881583289
E02001276,Trafford 018,53.41486643,-2.298145638
E02001277,Trafford 019,53.40956538,-2.360201438
E02001274,Trafford 016,53.41970786,-2.345318214
E02001275,Trafford 017,53.4167093,-2.430568529
E02001272,Trafford 014,53.42093888,-2.305097826
E02001273,Trafford 015,53.4208923,-2.319863598
E02001270,Trafford 012,53.42893968,-2.326696272
E02001271,Trafford 013,53.42843264,-2.350185214
E02001278,Trafford 020,53.40771715,-2.341864735
E02001279,Trafford 021,53.40640263,-2.327681688
E02005216,Hyndburn 005,53.75536472,-2.389467216
E02005217,Hyndburn 006,53.74901932,-2.376761529
E02005296,South Ribble 010,53.72660865,-2.75218853
E02005214,Hyndburn 003,53.76775373,-2.416502848
E02005295,South Ribble 009,53.72745111,-2.685224238
E02005215,Hyndburn 004,53.75831624,-2.359622025
E02005294,South Ribble 008,53.73055242,-2.655444173
E02005212,Hyndburn 001,53.78610294,-2.405735246
E02005293,South Ribble 007,53.73000524,-2.667290248
E02005213,Hyndburn 002,53.77503676,-2.380701103
E02005292,South Ribble 006,53.73487403,-2.716944703
E02005210,Fylde 008,53.74431369,-2.996922267
E02005291,South Ribble 005,53.73898114,-2.707963597
E02005211,Fylde 009,53.74012079,-2.95440092
E02005290,South Ribble 004,53.74133945,-2.671994254
E02005218,Hyndburn 007,53.74405792,-2.398960409
E02005299,South Ribble 013,53.69773717,-2.692621517
E02005219,Hyndburn 008,53.7433363,-2.354028061
E02005298,South Ribble 012,53.70713083,-2.693430593
E02002576,Halton 003,53.37435058,-2.713616852
E02002577,Halton 004,53.37432144,-2.771042557
E02002574,Halton 001,53.38604654,-2.724547613
E02002575,Halton 002,53.38173772,-2.751004061
E02002578,Halton 005,53.37204739,-2.734618886
E02002579,Halton 006,53.36819449,-2.760704692
E02001426,St. Helens 021,53.41984012,-2.769572134
E02001427,St. Helens 022,53.41899678,-2.718007699
E02001424,St. Helens 019,53.43392547,-2.753437621
E02001425,St. Helens 020,53.42992287,-2.715232478
E02001422,St. Helens 017,53.44609368,-2.692315282
E02001423,St. Helens 018,53.43524174,-2.778636653
E02001420,St. Helens 015,53.4501402,-2.624248873
E02001421,St. Helens 016,53.44966587,-2.760106877
E02001428,St. Helens 023,53.41097102,-2.760888793
E02001429,Sefton 001,53.67266979,-2.954752314
E02003797,Cheshire West and Chester 028,53.20818327,-2.888460762
E02003796,Cheshire West and Chester 027,53.2119641,-2.874979754
E02003795,Cheshire West and Chester 025,53.22616282,-2.95173865
E02003794,Cheshire West and Chester 022,53.26121971,-2.82066277
E02003799,Cheshire West and Chester 031,53.20167381,-2.930431376
E02003798,Cheshire West and Chester 029,53.20916328,-2.922148669
E02001146,Rochdale 015,53.60675394,-2.155783158
E02001147,Rochdale 016,53.59546054,-2.150170366
E02001144,Rochdale 013,53.61104617,-2.116888121
E02001145,Rochdale 014,53.60904331,-2.104285265
E02001142,Rochdale 011,53.61116851,-2.196633775
E02001143,Rochdale 012,53.60913457,-2.139257852
E02001140,Rochdale 009,53.62164747,-2.179302971
E02001141,Rochdale 010,53.61744737,-2.164616267
E02003987,Carlisle 001,55.00807495,-2.961863884
E02003986,Barrow-in-Furness 010,54.10222009,-3.246011719
E02001148,Rochdale 017,53.59272043,-2.180288488
E02003985,Barrow-in-Furness 009,54.11193076,-3.257411801
E02000987,Bolton 004,53.60176353,-2.547190869
E02001149,Rochdale 018,53.59142854,-2.224597545
E02003984,Barrow-in-Furness 008,54.11312661,-3.223102438
E02000986,Bolton 003,53.60937595,-2.428340516
E02003983,Barrow-in-Furness 007,54.11342136,-3.209325135
E02000985,Bolton 002,53.61036385,-2.408006381
E02003982,Barrow-in-Furness 006,54.1168727,-3.19169564
E02000984,Bolton 001,53.62208832,-2.433768399
E02003981,Barrow-in-Furness 005,54.12333622,-3.221295538
E02003980,Barrow-in-Furness 004,54.12607629,-3.230124304
E02003989,Carlisle 003,54.91290314,-2.946649253
E02003988,Carlisle 002,54.94391999,-2.732935949
E02000989,Bolton 006,53.59970814,-2.387761067
E02000988,Bolton 005,53.60092061,-2.435070049
E02003856,Cheshire East 004,53.34500935,-2.213145178
E02003857,Cheshire East 005,53.3353333,-2.222738558
E02003854,Cheshire East 002,53.34903938,-2.129764105
E02003855,Cheshire East 003,53.34613543,-2.112706663
E02003852,Cheshire West and Chester 016,53.26138578,-2.919224274
E02003853,Cheshire East 001,53.35818309,-2.036411372
E02003850,Cheshire West and Chester 013,53.27039832,-2.926645131
E02003851,Cheshire West and Chester 014,53.26603315,-2.902756442
E02003858,Cheshire East 006,53.32629789,-2.23545247
E02003859,Cheshire East 007,53.31767116,-2.340807813
E02006884,Rossendale 010,53.69583293,-2.242706657
E02006881,Burnley 014,53.77903914,-2.249681891
E02001336,Knowsley 010,53.42365528,-2.841113287
E02001337,Knowsley 011,53.4185134,-2.8295913
E02001334,Knowsley 008,53.42275055,-2.859604781
E02001335,Knowsley 009,53.42360646,-2.788820968
E02001332,Knowsley 006,53.43442204,-2.861541287
E02001333,Knowsley 007,53.42712992,-2.803000021
E02001330,Knowsley 004,53.47782927,-2.903244821
E02001331,Knowsley 005,53.47151733,-2.874103995
E02001338,Knowsley 012,53.41573128,-2.856250904
E02001339,Knowsley 013,53.41232753,-2.794945176
E02001246,Tameside 018,53.47216659,-2.075016354
E02001247,Tameside 019,53.46851897,-2.117445096
E02001244,Tameside 016,53.47570381,-2.067022298
E02001245,Tameside 017,53.47582688,-2.090036652
E02001242,Tameside 014,53.47781287,-2.134602293
E02001243,Tameside 015,53.47883068,-2.045418476
E02001240,Tameside 012,53.48391472,-2.164346095
E02001241,Tameside 013,53.48398443,-2.107102942
E02001248,Tameside 020,53.46153428,-2.075363389
E02001249,Tameside 021,53.45894331,-2.11113835
E02001436,Sefton 008,53.63452262,-2.988342268
E02001437,Sefton 009,53.63296076,-3.018635249
E02001434,Sefton 006,53.64457286,-2.981119558
E02001435,Sefton 007,53.63884335,-3.002842085
E02001432,Sefton 004,53.65145443,-2.999275153
E02001433,Sefton 005,53.6481129,-2.968607246
E02001430,Sefton 002,53.66474323,-2.965059007
E02001431,Sefton 003,53.65802791,-2.979026073
E02001438,Sefton 010,53.61920486,-3.013730666
E02001439,Sefton 011,53.60202564,-3.032534677
E02002646,Blackpool 014,53.80141493,-3.00363649
E02002647,Blackpool 015,53.80059534,-3.038136477
E02002644,Blackpool 012,53.80724299,-3.023276928
E02002645,Blackpool 013,53.80118514,-3.051137966
E02002642,Blackpool 010,53.8163578,-3.044959643
E02002643,Blackpool 011,53.81112467,-3.039769037
E02002640,Blackpool 008,53.82531489,-3.043266224
E02002641,Blackpool 009,53.82267375,-3.027357125
E02002648,Blackpool 016,53.7980146,-3.026423314
E02002649,Blackpool 017,53.78771771,-3.048663696
E02001156,Rochdale 025,53.5385945,-2.192208422
E02001157,Salford 001,53.53536448,-2.425716881
E02001154,Rochdale 023,53.5504324,-2.179461104
E02001155,Rochdale 024,53.54880312,-2.204328721
E02001152,Rochdale 021,53.56085282,-2.195781696
E02001153,Rochdale 022,53.55753249,-2.214892459
E02001150,Rochdale 019,53.59172688,-2.241640103
E02001151,Rochdale 020,53.5856891,-2.211267333
E02003997,Carlisle 011,54.88059563,-2.899650473
E02003996,Carlisle 010,54.88330094,-2.928399118
E02001158,Salford 002,53.53054871,-2.412790018
E02003995,Carlisle 009,54.88746255,-2.965068214
E02000997,Bolton 014,53.58689154,-2.522817985
E02001159,Salford 003,53.52812249,-2.393955153
E02003994,Carlisle 008,54.88938893,-2.952135516
E02000996,Bolton 013,53.58731706,-2.389436745
E02003993,Carlisle 007,54.89761696,-2.816529048
E02000995,Bolton 012,53.59002495,-2.473406083
E02003992,Carlisle 006,54.89332512,-2.924435128
E02000994,Bolton 011,53.59201211,-2.439050078
E02003991,Carlisle 005,54.8932081,-2.983736236
E02000993,Bolton 010,53.59321791,-2.412146971
E02003990,Carlisle 004,54.90838024,-2.923422429
E02000992,Bolton 009,53.59159323,-2.578541574
E02000991,Bolton 008,53.5931905,-2.453329771
E02000990,Bolton 007,53.59417393,-2.540350444
E02003999,Carlisle 013,54.86648524,-2.930943258
E02003998,Carlisle 012,54.87547941,-2.927495371
E02000999,Bolton 016,53.58318648,-2.433868232
E02000998,Bolton 015,53.58309597,-2.451160489
E02001066,Manchester 022,53.45783186,-2.211775203
E02001067,Manchester 023,53.45656426,-2.175949261
E02001064,Manchester 020,53.46248646,-2.192562751
E02001065,Manchester 021,53.46389207,-2.161685441
E02001062,Manchester 018,53.46752334,-2.223068504
E02001063,Manchester 019,53.46488485,-2.243931574
E02001061,Manchester 017,53.4698612,-2.167628492
E02003826,Cheshire East 035,53.1083298,-2.436585003
E02003827,Cheshire East 036,53.10586329,-2.453147629
E02001068,Manchester 024,53.45513318,-2.244533567
E02003824,Cheshire East 042,53.09584538,-2.321395095
E02001069,Manchester 025,53.4533683,-2.231547541
E02003825,Cheshire East 034,53.11680383,-2.457625459
E02003822,Cheshire East 033,53.11322197,-2.286514206
E02003823,Cheshire East 040,53.09683158,-2.298845124
E02003820,Cheshire East 031,53.14227853,-2.389501491
E02003821,Cheshire East 032,53.1407293,-2.358964039
E02003828,Cheshire East 037,53.10461052,-2.467631965
E02003829,Cheshire East 038,53.0990044,-2.422758086
E02001387,Liverpool 041,53.39075425,-2.905174978
E02001306,Wigan 020,53.5236751,-2.645645845
E02001386,Liverpool 040,53.39300504,-2.86060349
E02001307,Wigan 021,53.52157764,-2.668869013
E02001385,Liverpool 039,53.39402131,-2.949856227
